,방송일시,hour,ampm,마더코드,상품코드,상품명,상품군,판매단가,노출시간,취급액,판매개수,date,month,rate,weekday,min_c,max_c,rain,snow,PM,state
11100,2019-10-17,19,PM,100051,200134,센스톰알파청소기,생활용품,89800,60.0,95799000.0,1067.0,2019-10-17,10.0,0.03,목,11.2,21.6,0.0,0.0,25.12,좋음
11102,2019-10-17,20,PM,100372,201166,(더블+더블)일월 순면 온열매트,생활용품,168000,60.0,51587000.0,308.0,2019-10-17,10.0,0.024,목,11.2,21.6,0.0,0.0,25.12,좋음
11103,2019-10-17,20,PM,100372,201167,(더블+싱글)일월 순면 온열매트,생활용품,148000,60.0,50644000.0,343.0,2019-10-17,10.0,0.024,목,11.2,21.6,0.0,0.0,25.12,좋음
11104,2019-10-17,20,PM,100372,201168,(더블사이즈)일월 순면 온열매트,생활용품,98000,60.0,33480000.0,342.0,2019-10-17,10.0,0.024,목,11.2,21.6,0.0,0.0,25.12,좋음
11105,2019-10-17,20,PM,100372,201170,(싱글사이즈)일월 순면 온열매트,생활용품,78000,60.0,30156000.0,387.0,2019-10-17,10.0,0.024,목,11.2,21.6,0.0,0.0,25.12,좋음
11107,2019-10-17,21,PM,100837,202467,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),주방,218000,60.0,103682000.0,476.0,2019-10-17,10.0,0.036000000000000004,목,11.2,21.6,0.0,0.0,25.12,좋음
11108,2019-10-17,21,PM,100837,202470,무이자 쿠쿠전기밥솥 6인용(QS),주방,208000,60.0,20883000.0,101.0,2019-10-17,10.0,0.036000000000000004,목,11.2,21.6,0.0,0.0,25.12,좋음
11109,2019-10-17,21,PM,100837,202473,일시불  쿠쿠전기밥솥 6인용(QS),주방,198000,60.0,22791000.0,116.0,2019-10-17,10.0,0.036000000000000004,목,11.2,21.6,0.0,0.0,25.12,좋음
11110,2019-10-17,21,PM,100837,202480,일시불 쿠쿠전기밥솥 10인용 (QS),주방,208000,60.0,66197000.0,319.0,2019-10-17,10.0,0.036000000000000004,목,11.2,21.6,0.0,0.0,25.12,좋음
11112,2019-10-17,22,PM,100155,200489,무이자 LG전자 매직스페이스 냉장고,가전,1499000,60.0,90954000.0,61.0,2019-10-17,10.0,0.03,목,11.2,21.6,0.0,0.0,25.12,좋음
11113,2019-10-17,22,PM,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전,1359000,60.0,130725000.0,97.0,2019-10-17,10.0,0.03,목,11.2,21.6,0.0,0.0,25.12,좋음
11157,2019-10-18,0,AM,100664,202000,크로커다일 The 편안한 코튼 브라팬티 4세트 + 이너쇼츠 2종 ,속옷,69900,60.0,74523000.0,1067.0,2019-10-18,10.0,0.027999999999999997,금,12.0,22.7,0.0,0.0,14.76,좋음
11120,2019-10-18,1,AM,100292,200944,[가이거] 블랙 에디션 다이아몬드 워치(남성용),잡화,178000,56.7,14081000.0,80.0,2019-10-18,10.0,0.017,금,12.0,22.7,0.0,0.0,14.76,좋음
11121,2019-10-18,1,AM,100292,200945,[가이거] 블랙 에디션 다이아몬드 워치(여성용),잡화,178000,56.7,32687000.0,184.0,2019-10-18,10.0,0.017,금,12.0,22.7,0.0,0.0,14.76,좋음
11127,2019-10-18,6,AM,100319,201012,엘렌실라 에스까르고에센스 커버쿠션,이미용,39900,60.0,56618000.0,1419.0,2019-10-18,10.0,0.027000000000000003,금,12.0,22.7,0.0,0.0,14.76,좋음
11132,2019-10-18,7,AM,100312,200998, 블랙모어스 알티지 오메가3 3병 (53주분),건강기능,119000,60.0,44251000.0,372.0,2019-10-18,10.0,0.028999999999999998,금,12.0,22.7,0.0,0.0,14.76,좋음
11136,2019-10-18,8,AM,100115,200314,무이자 메디컬드림 롤링마사지기 (KMD-970),생활용품,108000,60.0,19121000.0,178.0,2019-10-18,10.0,0.019,금,12.0,22.7,0.0,0.0,14.76,좋음
11137,2019-10-18,8,AM,100115,200315,일시불 메디컬드림 롤링마사지기 (KMD-970),생활용품,100000,60.0,44893000.0,449.0,2019-10-18,10.0,0.019,금,12.0,22.7,0.0,0.0,14.76,좋음
11144,2019-10-18,9,AM,100734,202154,메디아글램 카이만엠보 소가죽 체인숄더백 (+클러치백+폼폼이),잡화,79000,60.0,41210000.0,522.0,2019-10-18,10.0,0.048,금,12.0,22.7,0.0,0.0,14.76,좋음
11145,2019-10-18,9,AM,100734,202155,메디아글램 카이만엠보 소가죽 토트백 (+클러치백+폼폼이),잡화,99000,60.0,45810000.0,463.0,2019-10-18,10.0,0.048,금,12.0,22.7,0.0,0.0,14.76,좋음
11149,2019-10-18,10,AM,100510,201571,국내산 손질 갑오징어 9팩,농수축,49900,60.01666666666666,88669000.0,1777.0,2019-10-18,10.0,0.034,금,12.0,22.7,0.0,0.0,14.76,좋음
11156,2019-10-18,11,AM,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,55900,60.0,121409000.0,2172.0,2019-10-18,10.0,0.047,금,12.0,22.7,0.0,0.0,14.76,좋음
11122,2019-10-18,13,PM,100229,200792,국내제조 벨라홈 논슬립 옷걸이 세트,생활용품,29800,60.0,93377000.0,3134.0,2019-10-18,10.0,0.048,금,12.0,22.7,0.0,0.0,14.76,좋음
11123,2019-10-18,14,PM,100343,201065,코펜하겐럭스 코팅밴딩팬츠4종,의류,29900,60.0,38280000.0,1281.0,2019-10-18,10.0,0.013000000000000001,금,12.0,22.7,0.0,0.0,14.76,좋음
11124,2019-10-18,15,PM,100172,200587,유귀열의 The귀한 소한마리찜 7팩+무료체험1팩,농수축,60900,60.0,96126000.0,1579.0,2019-10-18,10.0,0.018000000000000002,금,12.0,22.7,0.0,0.0,14.76,좋음
11125,2019-10-18,16,PM,100704,202069,김정문의 섬진강 재첩국 11팩 3.3kg,농수축,39900,60.0,122185000.0,3063.0,2019-10-18,10.0,0.03,금,12.0,22.7,0.0,0.0,14.76,좋음
11126,2019-10-18,17,PM,100849,202513,멋진밥상 흥양농협 햅쌀 20kg,농수축,58900,60.0,229084000.0,3890.0,2019-10-18,10.0,0.027000000000000003,금,12.0,22.7,0.0,0.0,14.76,좋음
11128,2019-10-18,18,PM,100448,201376,(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,178000,60.0,31872000.0,180.0,2019-10-18,10.0,0.08900000000000001,금,12.0,22.7,0.0,0.0,14.76,좋음
11129,2019-10-18,18,PM,100448,201377,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),주방,158000,60.0,10758000.0,69.0,2019-10-18,10.0,0.08900000000000001,금,12.0,22.7,0.0,0.0,14.76,좋음
11130,2019-10-18,18,PM,100448,201378,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,168000,60.0,61199000.0,365.0,2019-10-18,10.0,0.08900000000000001,금,12.0,22.7,0.0,0.0,14.76,좋음
11131,2019-10-18,18,PM,100448,201379,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),주방,148000,60.0,28664000.0,194.0,2019-10-18,10.0,0.08900000000000001,금,12.0,22.7,0.0,0.0,14.76,좋음
11133,2019-10-18,19,PM,100610,201864,푸마 INNO 심리스 롱드로즈 9종 (1차),속옷,89000,60.0,30949000.0,348.0,2019-10-18,10.0,0.0,금,12.0,22.7,0.0,0.0,14.76,좋음
11134,2019-10-18,19,PM,100610,201867,푸마 뉴 니트 스트레치 심리스 드로즈 11종,속옷,89000,60.0,91471000.0,1028.0,2019-10-18,10.0,0.0,금,12.0,22.7,0.0,0.0,14.76,좋음
11135,2019-10-18,19,PM,100610,201905,푸마 코튼 언더탑 9종,속옷,89000,60.0,9160000.0,103.0,2019-10-18,10.0,0.0,금,12.0,22.7,0.0,0.0,14.76,좋음
11138,2019-10-18,20,PM,100203,200686,(무)[보루네오] 피올레 천연소가죽 소파 3인용,가구,749000,60.0,12092000.0,17.0,2019-10-18,10.0,0.054000000000000006,금,12.0,22.7,0.0,0.0,14.76,좋음
11139,2019-10-18,20,PM,100203,200690,(무)[보루네오] 피올레 천연소가죽 소파 4인용,가구,949000,60.0,70760000.0,75.0,2019-10-18,10.0,0.054000000000000006,금,12.0,22.7,0.0,0.0,14.76,좋음
11140,2019-10-18,20,PM,100203,200694,(무)[보루네오] 피올레 천연소가죽 소파 6인용,가구,1249000,60.0,13376000.0,11.0,2019-10-18,10.0,0.054000000000000006,금,12.0,22.7,0.0,0.0,14.76,좋음
11141,2019-10-18,20,PM,100203,200703,(일)[보루네오] 피올레 천연소가죽 소파 3인용,가구,699000,60.0,11294000.0,17.0,2019-10-18,10.0,0.054000000000000006,금,12.0,22.7,0.0,0.0,14.76,좋음
11142,2019-10-18,20,PM,100203,200707,(일)[보루네오] 피올레 천연소가죽 소파 4인용,가구,899000,60.0,62261000.0,70.0,2019-10-18,10.0,0.054000000000000006,금,12.0,22.7,0.0,0.0,14.76,좋음
11143,2019-10-18,20,PM,100203,200711,(일)[보루네오] 피올레 천연소가죽 소파 6인용,가구,1199000,60.0,9659000.0,9.0,2019-10-18,10.0,0.054000000000000006,금,12.0,22.7,0.0,0.0,14.76,좋음
11146,2019-10-18,21,PM,100372,201173,(점보특대형)일월 에너지세이브 카페트매트,생활용품,198000,60.0,82398000.0,417.0,2019-10-18,10.0,0.024,금,12.0,22.7,0.0,0.0,14.76,좋음
11147,2019-10-18,21,PM,100372,201175,(점보형)일월 에너지세이브 카페트매트,생활용품,178000,60.0,56922000.0,320.0,2019-10-18,10.0,0.024,금,12.0,22.7,0.0,0.0,14.76,좋음
11148,2019-10-18,21,PM,100372,201177,(중형)일월 에너지세이브 카페트매트,생활용품,148000,60.0,25883000.0,175.0,2019-10-18,10.0,0.024,금,12.0,22.7,0.0,0.0,14.76,좋음
11150,2019-10-18,22,PM,100148,200438,무이자 LG 울트라HD TV 55UM7900BNA,가전,1250000,60.0,3139000.0,3.0,2019-10-18,10.0,0.096,금,12.0,22.7,0.0,0.0,14.76,좋음
11151,2019-10-18,22,PM,100148,200447,무이자 LG 울트라HD TV 65UM7900BNA,가전,1800000,60.0,57678000.0,33.0,2019-10-18,10.0,0.096,금,12.0,22.7,0.0,0.0,14.76,좋음
11152,2019-10-18,22,PM,100148,200460,무이자 LG 울트라HD TV 75UM7900BNA,가전,2990000,60.0,22217000.0,8.0,2019-10-18,10.0,0.096,금,12.0,22.7,0.0,0.0,14.76,좋음
11153,2019-10-18,22,PM,100148,200505,일시불 LG 울트라HD TV 55UM7900BNA,가전,1200000,60.0,17794000.0,15.0,2019-10-18,10.0,0.096,금,12.0,22.7,0.0,0.0,14.76,좋음
11154,2019-10-18,22,PM,100148,200514,일시불 LG 울트라HD TV 65UM7900BNA,가전,1750000,60.0,34523000.0,20.0,2019-10-18,10.0,0.096,금,12.0,22.7,0.0,0.0,14.76,좋음
11155,2019-10-18,22,PM,100148,200528,일시불 LG 울트라HD TV 75UM7900BNA,가전,2750000,60.0,27184000.0,10.0,2019-10-18,10.0,0.096,금,12.0,22.7,0.0,0.0,14.76,좋음
11158,2019-10-19,1,AM,100841,202484,옛날 그 쥐포 110장 (11팩),농수축,32900,56.66666666666667,80027000.0,2433.0,2019-10-19,10.0,0.006999999999999999,토,12.1,23.1,0.0,0.0,17.36,좋음
11164,2019-10-19,6,AM,100667,202007,무이자 PN풍년꾸노죽제조기,주방,89000,60.0,23088000.0,260.0,2019-10-19,10.0,0.047,토,12.1,23.1,0.0,0.0,17.36,좋음
11165,2019-10-19,6,AM,100667,202008,일시불 PN풍년꾸노죽제조기,주방,80000,60.0,30910000.0,387.0,2019-10-19,10.0,0.047,토,12.1,23.1,0.0,0.0,17.36,좋음
11166,2019-10-19,7,AM,100596,201829,컬럼비아 남성 옴니히트 업 베이스레이어 4종,속옷,79000,60.0,91524000.0,1159.0,2019-10-19,10.0,0.085,토,12.1,23.1,0.0,0.0,17.36,좋음
11167,2019-10-19,7,AM,100596,201831,컬럼비아 여성 옴니히트 업 베이스레이어 4종,속옷,79000,60.0,46518000.0,589.0,2019-10-19,10.0,0.085,토,12.1,23.1,0.0,0.0,17.36,좋음
11168,2019-10-19,8,AM,100788,202324,[루이띠에] 순금 11.25g 헤라 반지,잡화,1430000,60.2,29322000.0,21.0,2019-10-19,10.0,0.038,토,12.1,23.1,0.0,0.0,17.36,좋음
11169,2019-10-19,8,AM,100788,202325,[루이띠에] 순금 13g 신디스틱 목걸이,잡화,1670000,60.2,19058000.0,12.0,2019-10-19,10.0,0.038,토,12.1,23.1,0.0,0.0,17.36,좋음
11170,2019-10-19,8,AM,100788,202326,[루이띠에] 순금 13g 신디스틱 팔찌,잡화,1670000,60.2,22859000.0,14.0,2019-10-19,10.0,0.038,토,12.1,23.1,0.0,0.0,17.36,좋음
11171,2019-10-19,8,AM,100788,202327,[루이띠에] 순금 3.75g 헤라귀걸이,잡화,520000,60.2,10722000.0,21.0,2019-10-19,10.0,0.038,토,12.1,23.1,0.0,0.0,17.36,좋음
11172,2019-10-19,8,AM,100788,202328,[루이띠에] 순금 37.5g 골드바,잡화,4250000,60.2,19356000.0,5.0,2019-10-19,10.0,0.038,토,12.1,23.1,0.0,0.0,17.36,좋음
11173,2019-10-19,8,AM,100788,202329,[루이띠에] 순금 41.25g 헤라 컬렉션,잡화,5060000,60.2,57564000.0,12.0,2019-10-19,10.0,0.038,토,12.1,23.1,0.0,0.0,17.36,좋음
11174,2019-10-19,8,AM,100788,202330,[루이띠에] 순금 70g 골드바,잡화,7930000,60.2,0.0,0.0,2019-10-19,10.0,0.038,토,12.1,23.1,0.0,0.0,17.36,좋음
11176,2019-10-19,9,AM,100475,201446,초특가  파뷔에 팬지 대형 후라이팬 세트,주방,59800,60.0,144974000.0,2425.0,2019-10-19,10.0,0.008,토,12.1,23.1,0.0,0.0,17.36,좋음
11181,2019-10-19,10,AM,100584,201793,임페리얼 남성 스트레치팬츠 3종,의류,79000,60.0,120293000.0,1523.0,2019-10-19,10.0,0.085,토,12.1,23.1,0.0,0.0,17.36,좋음
11182,2019-10-19,10,AM,100584,201800,임페리얼 여성 스트레치 팬츠 3종,의류,79000,60.0,41904000.0,531.0,2019-10-19,10.0,0.085,토,12.1,23.1,0.0,0.0,17.36,좋음
11192,2019-10-19,11,AM,100248,200830,[K-SWISS] 19 F/W 남성 패딩 트랙수트 2종,의류,79900,60.0,79326000.0,993.0,2019-10-19,10.0,0.051,토,12.1,23.1,0.0,0.0,17.36,좋음
11193,2019-10-19,11,AM,100248,200832,[K-SWISS] 19 F/W 여성 패딩 트랙수트 2종,의류,79900,60.0,53477000.0,670.0,2019-10-19,10.0,0.051,토,12.1,23.1,0.0,0.0,17.36,좋음
11200,2019-10-19,12,PM,100684,202034,무이자 매직쉐프 플랫타입 전자레인지,주방,119000,60.0,42068000.0,354.0,2019-10-19,10.0,0.04,토,12.1,23.1,0.0,0.0,17.36,좋음
11201,2019-10-19,12,PM,100684,202037,일시불 매직쉐프 플랫타입 전자레인지,주방,109000,60.0,74767000.0,686.0,2019-10-19,10.0,0.04,토,12.1,23.1,0.0,0.0,17.36,좋음
11159,2019-10-19,13,PM,100069,200189,칼리베이직 2019 패브릭 백 4종 (시즌 3),잡화,59000,60.0,134195000.0,2275.0,2019-10-19,10.0,0.038,토,12.1,23.1,0.0,0.0,17.36,좋음
11160,2019-10-19,14,PM,100161,200566,시스마르스 플렉시블 웨지 펌프스,잡화,29800,60.0,170497000.0,5722.0,2019-10-19,10.0,0.145,토,12.1,23.1,0.0,0.0,17.36,좋음
11161,2019-10-19,15,PM,100255,200869,한일 대용량 스텐 분쇄믹서기,주방,109800,60.0,168518000.0,1535.0,2019-10-19,10.0,0.107,토,12.1,23.1,0.0,0.0,17.36,좋음
11162,2019-10-19,16,PM,100074,201007,비버리힐스폴로클럽 남성기초세트(골드+콜라겐),이미용,39800,60.0,126756000.0,3185.0,2019-10-19,10.0,0.079,토,12.1,23.1,0.0,0.0,17.36,좋음
11163,2019-10-19,17,PM,100548,201634,완도꼬마활전복 1.3kg,농수축,29900,60.0,209097000.0,6994.0,2019-10-19,10.0,0.048,토,12.1,23.1,0.0,0.0,17.36,좋음
11175,2019-10-19,20,PM,100323,201488,피시원 국내산 햇 손질문어 7팩,농수축,49900,40.0,96923000.0,1943.0,2019-10-19,10.0,0.059000000000000004,토,12.1,23.1,0.0,0.0,17.36,좋음
11177,2019-10-19,21,PM,100323,201488,피시원 국내산 햇 손질문어 7팩,농수축,49900,20.0,86638000.0,1737.0,2019-10-19,10.0,0.0,토,12.1,23.1,0.0,0.0,17.36,좋음
11178,2019-10-19,21,PM,100436,201351,(대형)한솔 뉴청맥 온열 카페트매트,생활용품,138000,40.0,11792000.0,86.0,2019-10-19,10.0,0.0,토,12.1,23.1,0.0,0.0,17.36,좋음
11179,2019-10-19,21,PM,100436,201352,(점보)한솔 뉴청맥 온열 카페트매트,생활용품,198000,40.0,27494000.0,139.0,2019-10-19,10.0,0.0,토,12.1,23.1,0.0,0.0,17.36,좋음
11180,2019-10-19,21,PM,100436,201353,(특대)한솔 뉴청맥 온열 카페트매트,생활용품,178000,40.0,18718000.0,106.0,2019-10-19,10.0,0.0,토,12.1,23.1,0.0,0.0,17.36,좋음
11183,2019-10-19,22,PM,100436,201351,(대형)한솔 뉴청맥 온열 카페트매트,생활용품,138000,20.0,9683000.0,71.0,2019-10-19,10.0,0.025,토,12.1,23.1,0.0,0.0,17.36,좋음
11184,2019-10-19,22,PM,100436,201352,(점보)한솔 뉴청맥 온열 카페트매트,생활용품,198000,20.0,26488000.0,134.0,2019-10-19,10.0,0.025,토,12.1,23.1,0.0,0.0,17.36,좋음
11185,2019-10-19,22,PM,100436,201353,(특대)한솔 뉴청맥 온열 카페트매트,생활용품,178000,20.0,19162000.0,108.0,2019-10-19,10.0,0.025,토,12.1,23.1,0.0,0.0,17.36,좋음
11186,2019-10-19,22,PM,100500,201505,(무)삼익가구 어블러 LED 멀티 수납형 침대 슈퍼싱글,가구,549000,40.0,2896000.0,6.0,2019-10-19,10.0,0.025,토,12.1,23.1,0.0,0.0,17.36,좋음
11187,2019-10-19,22,PM,100500,201506,(무)삼익가구 어블러 LED 멀티 수납형 침대 퀸,가구,599000,40.0,4710000.0,8.0,2019-10-19,10.0,0.025,토,12.1,23.1,0.0,0.0,17.36,좋음
11188,2019-10-19,22,PM,100500,201507,(무)삼익가구 어블러 LED 멀티 수납형 침대 킹,가구,649000,40.0,10194000.0,16.0,2019-10-19,10.0,0.025,토,12.1,23.1,0.0,0.0,17.36,좋음
11189,2019-10-19,22,PM,100500,201511,(일)삼익가구 어블러 LED 멀티 수납형 침대 슈퍼싱글,가구,499000,40.0,18226000.0,37.0,2019-10-19,10.0,0.025,토,12.1,23.1,0.0,0.0,17.36,좋음
11190,2019-10-19,22,PM,100500,201512,(일)삼익가구 어블러 LED 멀티 수납형 침대 퀸,가구,549000,40.0,7216000.0,14.0,2019-10-19,10.0,0.025,토,12.1,23.1,0.0,0.0,17.36,좋음
11191,2019-10-19,22,PM,100500,201513,(일)삼익가구 어블러 LED 멀티 수납형 침대 킹,가구,599000,40.0,10921000.0,19.0,2019-10-19,10.0,0.025,토,12.1,23.1,0.0,0.0,17.36,좋음
11194,2019-10-19,23,PM,100500,201505,(무)삼익가구 어블러 LED 멀티 수납형 침대 슈퍼싱글,가구,549000,20.0,12858000.0,24.0,2019-10-19,10.0,0.065,토,12.1,23.1,0.0,0.0,17.36,좋음
11195,2019-10-19,23,PM,100500,201506,(무)삼익가구 어블러 LED 멀티 수납형 침대 퀸,가구,599000,20.0,6266000.0,11.0,2019-10-19,10.0,0.065,토,12.1,23.1,0.0,0.0,17.36,좋음
11196,2019-10-19,23,PM,100500,201507,(무)삼익가구 어블러 LED 멀티 수납형 침대 킹,가구,649000,20.0,10147000.0,16.0,2019-10-19,10.0,0.065,토,12.1,23.1,0.0,0.0,17.36,좋음
11197,2019-10-19,23,PM,100500,201511,(일)삼익가구 어블러 LED 멀티 수납형 침대 슈퍼싱글,가구,499000,20.0,31087000.0,63.0,2019-10-19,10.0,0.065,토,12.1,23.1,0.0,0.0,17.36,좋음
11198,2019-10-19,23,PM,100500,201512,(일)삼익가구 어블러 LED 멀티 수납형 침대 퀸,가구,549000,20.0,12858000.0,24.0,2019-10-19,10.0,0.065,토,12.1,23.1,0.0,0.0,17.36,좋음
11199,2019-10-19,23,PM,100500,201513,(일)삼익가구 어블러 LED 멀티 수납형 침대 킹,가구,599000,20.0,9371000.0,16.0,2019-10-19,10.0,0.065,토,12.1,23.1,0.0,0.0,17.36,좋음
11202,2019-10-20,1,AM,100020,201015,AAD 소가죽 올데이슬립온,잡화,39000,36.683333333333344,18300000.0,470.0,2019-10-20,10.0,0.031,일,12.0,22.9,0.0,0.0,31.2,보통
11211,2019-10-20,6,AM,100584,201793,임페리얼 남성 스트레치팬츠 3종,의류,79000,60.0,48469000.0,614.0,2019-10-20,10.0,0.061,일,12.0,22.9,0.0,0.0,31.2,보통
11212,2019-10-20,6,AM,100584,201800,임페리얼 여성 스트레치 팬츠 3종,의류,79000,60.0,26049000.0,330.0,2019-10-20,10.0,0.061,일,12.0,22.9,0.0,0.0,31.2,보통
11213,2019-10-20,7,AM,100539,201620,"[광동제약] 석류 100, 총 5박스",건강기능,69900,60.0,174024000.0,2490.0,2019-10-20,10.0,0.016,일,12.0,22.9,0.0,0.0,31.2,보통
11214,2019-10-20,8,AM,100609,201859,푸마 DRY-DELL 기능성 티셔츠형 브라탑 패키지,속옷,59000,60.0,151146000.0,2562.0,2019-10-20,10.0,0.053,일,12.0,22.9,0.0,0.0,31.2,보통
11217,2019-10-20,9,AM,100244,200823,라라츄 틴트 아이브로우 바,이미용,69900,60.0,141029000.0,2018.0,2019-10-20,10.0,0.078,일,12.0,22.9,0.0,0.0,31.2,보통
11220,2019-10-20,10,AM,100462,201423,크리스티나앤코 이지웨어세트,의류,69000,60.0,111602000.0,1618.0,2019-10-20,10.0,0.05,일,12.0,22.9,0.0,0.0,31.2,보통
11225,2019-10-20,11,AM,100372,201166,(더블+더블)일월 순면 온열매트,생활용품,168000,60.0,31931000.0,191.0,2019-10-20,10.0,0.02,일,12.0,22.9,0.0,0.0,31.2,보통
11226,2019-10-20,11,AM,100372,201167,(더블+싱글)일월 순면 온열매트,생활용품,148000,60.0,52304000.0,354.0,2019-10-20,10.0,0.02,일,12.0,22.9,0.0,0.0,31.2,보통
11227,2019-10-20,11,AM,100372,201168,(더블사이즈)일월 순면 온열매트,생활용품,98000,60.0,24796000.0,254.0,2019-10-20,10.0,0.02,일,12.0,22.9,0.0,0.0,31.2,보통
11228,2019-10-20,11,AM,100372,201170,(싱글사이즈)일월 순면 온열매트,생활용품,78000,60.0,31243000.0,401.0,2019-10-20,10.0,0.02,일,12.0,22.9,0.0,0.0,31.2,보통
11236,2019-10-20,12,PM,100226,200786,발렌티노루디 헤링본 리빙박스 6종,생활용품,40800,60.0,137393000.0,3368.0,2019-10-20,10.0,0.081,일,12.0,22.9,0.0,0.0,31.2,보통
11203,2019-10-20,13,PM,100389,201260,[RYN] 린 남성 뉴웨이브 스니커즈,잡화,39800,60.0,58090000.0,1460.0,2019-10-20,10.0,0.038,일,12.0,22.9,0.0,0.0,31.2,보통
11204,2019-10-20,13,PM,100389,201263,[RYN] 린 여성 뉴웨이브 스니커즈,잡화,39800,60.0,71985000.0,1809.0,2019-10-20,10.0,0.038,일,12.0,22.9,0.0,0.0,31.2,보통
11205,2019-10-20,14,PM,100734,202154,메디아글램 카이만엠보 소가죽 체인숄더백 (+클러치백+폼폼이),잡화,79000,60.0,33989000.0,431.0,2019-10-20,10.0,0.048,일,12.0,22.9,0.0,0.0,31.2,보통
11206,2019-10-20,14,PM,100734,202155,메디아글램 카이만엠보 소가죽 토트백 (+클러치백+폼폼이),잡화,99000,60.0,58760000.0,594.0,2019-10-20,10.0,0.048,일,12.0,22.9,0.0,0.0,31.2,보통
11207,2019-10-20,15,PM,100281,201010,에버라스트 드로즈 10+4종,속옷,39900,60.0,112925000.0,2831.0,2019-10-20,10.0,0.023,일,12.0,22.9,0.0,0.0,31.2,보통
11208,2019-10-20,16,PM,100492,201486,피시원 국내산 절단 햇 꽃게 2.4kg,농수축,49900,51.33333333333334,247332000.0,4957.0,2019-10-20,10.0,0.078,일,12.0,22.9,0.0,0.0,31.2,보통
11209,2019-10-20,17,PM,100545,201630,깐깐송도순 포기김치 10kg,농수축,38900,60.0,121644000.0,3128.0,2019-10-20,10.0,0.054000000000000006,일,12.0,22.9,0.0,0.0,31.2,보통
11210,2019-10-20,17,PM,100545,201631,깐깐송도순 포기김치 8kg+ 백김치 2kg,농수축,38900,60.0,53125000.0,1366.0,2019-10-20,10.0,0.054000000000000006,일,12.0,22.9,0.0,0.0,31.2,보통
11215,2019-10-20,20,PM,100374,201212,USPA화이트라벨 남성기모티3종,의류,99000,60.0,155211000.0,1568.0,2019-10-20,10.0,0.036000000000000004,일,12.0,22.9,0.0,0.0,31.2,보통
11216,2019-10-20,20,PM,100374,201216,USPA화이트라벨 여성기모티3종,의류,99000,60.0,66802000.0,675.0,2019-10-20,10.0,0.036000000000000004,일,12.0,22.9,0.0,0.0,31.2,보통
11218,2019-10-20,21,PM,100155,200489,무이자 LG전자 매직스페이스 냉장고,가전,1499000,60.0,132032000.0,89.0,2019-10-20,10.0,0.08199999999999999,일,12.0,22.9,0.0,0.0,31.2,보통
11219,2019-10-20,21,PM,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전,1359000,60.0,112107000.0,83.0,2019-10-20,10.0,0.08199999999999999,일,12.0,22.9,0.0,0.0,31.2,보통
11221,2019-10-20,22,PM,100501,201515,무이자 1+1 국내제조 노비타 뉴스파 비데  무료설치,생활용품,458000,60.0,12133000.0,27.0,2019-10-20,10.0,0.051,일,12.0,22.9,0.0,0.0,31.2,보통
