,date,hour,rate
7663,2019-11-16,07,12
7664,2019-11-16,08,31
7665,2019-11-16,09,4
7666,2019-11-16,10,13
7667,2019-11-16,11,7
7668,2019-11-16,12,0
7669,2019-11-16,13,20
7670,2019-11-16,14,22
7671,2019-11-16,15,7
7672,2019-11-16,16,2
7673,2019-11-16,17,36
7674,2019-11-16,18,20
7675,2019-11-16,19,7
7676,2019-11-16,20,8
7677,2019-11-16,21,10
7678,2019-11-16,22,19
7679,2019-11-16,23,20
7680,2019-11-17,00,44
7681,2019-11-17,01,0
7682,2019-11-17,02,5
7683,2019-11-17,03,0
7684,2019-11-17,04,16
7685,2019-11-17,05,6
7686,2019-11-17,06,2
7687,2019-11-17,07,51
7688,2019-11-17,08,55
7689,2019-11-17,09,6
7690,2019-11-17,10,14
7691,2019-11-17,11,37
7692,2019-11-17,12,5
7693,2019-11-17,13,12
7694,2019-11-17,14,39
7695,2019-11-17,15,60
7696,2019-11-17,16,39
7697,2019-11-17,17,4
7698,2019-11-17,18,9
7699,2019-11-17,19,1
7700,2019-11-17,20,4
7701,2019-11-17,21,13
7702,2019-11-17,22,25
7703,2019-11-17,23,25
7704,2019-11-18,00,3
7705,2019-11-18,01,0
7706,2019-11-18,02,0
7707,2019-11-18,03,0
7708,2019-11-18,04,0
7709,2019-11-18,05,0
7710,2019-11-18,06,1
7711,2019-11-18,07,5
7712,2019-11-18,08,2
7713,2019-11-18,09,3
7714,2019-11-18,10,8
7715,2019-11-18,11,22
7716,2019-11-18,12,24
7717,2019-11-18,13,60
7718,2019-11-18,14,60
7719,2019-11-18,15,56
7720,2019-11-18,16,2
7721,2019-11-18,17,8
7722,2019-11-18,18,2
7723,2019-11-18,19,25
7724,2019-11-18,20,43
7725,2019-11-18,21,25
7726,2019-11-18,22,6
7727,2019-11-18,23,8
7728,2019-11-19,00,8
7729,2019-11-19,01,14
7730,2019-11-19,02,1
7731,2019-11-19,03,3
7732,2019-11-19,04,8
7733,2019-11-19,05,17
7734,2019-11-19,06,4
7735,2019-11-19,07,33
7736,2019-11-19,08,24
7737,2019-11-19,09,0
7738,2019-11-19,10,18
7739,2019-11-19,11,19
7740,2019-11-19,12,38
7741,2019-11-19,13,14
7742,2019-11-19,14,9
7743,2019-11-19,15,35
7744,2019-11-19,16,20
7745,2019-11-19,17,15
7746,2019-11-19,18,17
7747,2019-11-19,19,4
7748,2019-11-19,20,11
7749,2019-11-19,21,15
7750,2019-11-19,22,18
7751,2019-11-19,23,2
7752,2019-11-20,00,1
7753,2019-11-20,01,14
7754,2019-11-20,02,60
7755,2019-11-20,03,60
7756,2019-11-20,04,24
7757,2019-11-20,05,0
7758,2019-11-20,06,1
7759,2019-11-20,07,46
7760,2019-11-20,08,22
7761,2019-11-20,09,9
7762,2019-11-20,10,9
7763,2019-11-20,11,26
7764,2019-11-20,12,2
7765,2019-11-20,13,25
7766,2019-11-20,14,40
7767,2019-11-20,15,60
7768,2019-11-20,16,46
7769,2019-11-20,17,12
7770,2019-11-20,18,3
7771,2019-11-20,19,13
7772,2019-11-20,20,11
7773,2019-11-20,21,33
7774,2019-11-20,22,0
7775,2019-11-20,23,9
7776,2019-11-21,00,2
7777,2019-11-21,01,3
7778,2019-11-21,02,0
7779,2019-11-21,03,0
7780,2019-11-21,04,3
7781,2019-11-21,05,4
7782,2019-11-21,06,0
7783,2019-11-21,07,23
7784,2019-11-21,08,22
7785,2019-11-21,09,4
7786,2019-11-21,10,17
7787,2019-11-21,11,21
7788,2019-11-21,12,25
7789,2019-11-21,13,60
7790,2019-11-21,14,32
7791,2019-11-21,15,1
7792,2019-11-21,16,13
7793,2019-11-21,17,19
7794,2019-11-21,18,33
7795,2019-11-21,19,20
7796,2019-11-21,20,21
7797,2019-11-21,21,3
7798,2019-11-21,22,21
7799,2019-11-21,23,13
7800,2019-11-22,00,60
7801,2019-11-22,01,60
7802,2019-11-22,02,2
7803,2019-11-22,03,0
7804,2019-11-22,04,0
7805,2019-11-22,05,0
7806,2019-11-22,06,12
7807,2019-11-22,07,7
7808,2019-11-22,08,1
7809,2019-11-22,09,33
7810,2019-11-22,10,6
7811,2019-11-22,11,17
7812,2019-11-22,12,4
7813,2019-11-22,13,0
7814,2019-11-22,14,0
7815,2019-11-22,15,8
7816,2019-11-22,16,21
7817,2019-11-22,17,35
7818,2019-11-22,18,32
7819,2019-11-22,19,2
7820,2019-11-22,20,3
7821,2019-11-22,21,13
7822,2019-11-22,22,25
7823,2019-11-22,23,31
7824,2019-11-23,00,9
7825,2019-11-23,01,0
7826,2019-11-23,02,0
7827,2019-11-23,03,0
7828,2019-11-23,04,17
7829,2019-11-23,05,60
7830,2019-11-23,06,60
7831,2019-11-23,07,51
7832,2019-11-23,08,22
7833,2019-11-23,09,10
7834,2019-11-23,10,12
7835,2019-11-23,11,19
7836,2019-11-23,12,14
7837,2019-11-23,13,17
7838,2019-11-23,14,36
7839,2019-11-23,15,39
7840,2019-11-23,16,1
7841,2019-11-23,17,31
7842,2019-11-23,18,35
7843,2019-11-23,19,15
7844,2019-11-23,20,6
7845,2019-11-23,21,35
7846,2019-11-23,22,29
7847,2019-11-23,23,19
7848,2019-11-24,00,11
7849,2019-11-24,01,5
7850,2019-11-24,02,0
7851,2019-11-24,03,2
7852,2019-11-24,04,0
7853,2019-11-24,05,5
7854,2019-11-24,06,8
7855,2019-11-24,07,24
7856,2019-11-24,08,13
7857,2019-11-24,09,5
7858,2019-11-24,10,60
7859,2019-11-24,11,60
7860,2019-11-24,12,18
7861,2019-11-24,13,2
7862,2019-11-24,14,6
7863,2019-11-24,15,43
7864,2019-11-24,16,60
7865,2019-11-24,17,9
7866,2019-11-24,18,6
7867,2019-11-24,19,3
7868,2019-11-24,20,2
7869,2019-11-24,21,8
7870,2019-11-24,22,8
7871,2019-11-24,23,11
7872,2019-11-25,00,26
7873,2019-11-25,01,6
7874,2019-11-25,02,2
7875,2019-11-25,03,0
7876,2019-11-25,04,1
7877,2019-11-25,05,5
7878,2019-11-25,06,2
7879,2019-11-25,07,9
7880,2019-11-25,08,11
7881,2019-11-25,09,10
7882,2019-11-25,10,46
7883,2019-11-25,11,20
7884,2019-11-25,12,1
7885,2019-11-25,13,0
7886,2019-11-25,14,24
7887,2019-11-25,15,13
7888,2019-11-25,16,30
7889,2019-11-25,17,0
7890,2019-11-25,18,27
7891,2019-11-25,19,38
7892,2019-11-25,20,13
7893,2019-11-25,21,8
7894,2019-11-25,22,5
7895,2019-11-25,23,6
7896,2019-11-26,00,10
7897,2019-11-26,01,7
7898,2019-11-26,02,26
7899,2019-11-26,03,4
7900,2019-11-26,04,2
7901,2019-11-26,05,0
7902,2019-11-26,06,1
7903,2019-11-26,07,6
7904,2019-11-26,08,16
7905,2019-11-26,09,4
7906,2019-11-26,10,0
7907,2019-11-26,11,2
7908,2019-11-26,12,0
7909,2019-11-26,13,0
7910,2019-11-26,14,3
7911,2019-11-26,15,11
7912,2019-11-26,16,7
7913,2019-11-26,17,3
7914,2019-11-26,18,21
7915,2019-11-26,19,6
7916,2019-11-26,20,2
7917,2019-11-26,21,20
7918,2019-11-26,22,10
7919,2019-11-26,23,2
7920,2019-11-27,00,60
7921,2019-11-27,01,56
7922,2019-11-27,02,0
7923,2019-11-27,03,0
7924,2019-11-27,04,0
7925,2019-11-27,05,11
7926,2019-11-27,06,0
7927,2019-11-27,07,1
7928,2019-11-27,08,2
7929,2019-11-27,09,25
7930,2019-11-27,10,0
7931,2019-11-27,11,9
7932,2019-11-27,12,5
7933,2019-11-27,13,18
7934,2019-11-27,14,5
7935,2019-11-27,15,6
7936,2019-11-27,16,10
7937,2019-11-27,17,15
7938,2019-11-27,18,7
7939,2019-11-27,19,11
7940,2019-11-27,20,19
7941,2019-11-27,21,9
7942,2019-11-27,22,53
7943,2019-11-27,23,45
7944,2019-11-28,00,10
7945,2019-11-28,01,40
7946,2019-11-28,02,11
7947,2019-11-28,03,11
7948,2019-11-28,04,22
7949,2019-11-28,05,1
7950,2019-11-28,06,4
7951,2019-11-28,07,38
7952,2019-11-28,08,13
7953,2019-11-28,09,12
7954,2019-11-28,10,57
7955,2019-11-28,11,60
7956,2019-11-28,12,40
7957,2019-11-28,13,12
7958,2019-11-28,14,20
7959,2019-11-28,15,3
7960,2019-11-28,16,2
7961,2019-11-28,17,16
7962,2019-11-28,18,10
7963,2019-11-28,19,14
7964,2019-11-28,20,5
7965,2019-11-28,21,3
7966,2019-11-28,22,49
7967,2019-11-28,23,48
7968,2019-11-29,00,7
7969,2019-11-29,01,12
7970,2019-11-29,02,1
7971,2019-11-29,03,0
7972,2019-11-29,04,0
7973,2019-11-29,05,3
7974,2019-11-29,06,4
7975,2019-11-29,07,3
7976,2019-11-29,08,5
7977,2019-11-29,09,20
7978,2019-11-29,10,28
7979,2019-11-29,11,4
7980,2019-11-29,12,24
7981,2019-11-29,13,14
7982,2019-11-29,14,31
7983,2019-11-29,15,2
7984,2019-11-29,16,29
7985,2019-11-29,17,35
7986,2019-11-29,18,9
7987,2019-11-29,19,8
7988,2019-11-29,20,13
7989,2019-11-29,21,18
7990,2019-11-29,22,2
7991,2019-11-29,23,6
7992,2019-11-30,00,14
7993,2019-11-30,01,0
7994,2019-11-30,02,2
7995,2019-11-30,03,2
7996,2019-11-30,04,0
7997,2019-11-30,05,0
7998,2019-11-30,06,4
7999,2019-11-30,07,20
8000,2019-11-30,08,12
8001,2019-11-30,09,13
8002,2019-11-30,10,48
8003,2019-11-30,11,18
8004,2019-11-30,12,9
8005,2019-11-30,13,24
8006,2019-11-30,14,57
8007,2019-11-30,15,13
8008,2019-11-30,16,8
8009,2019-11-30,17,3
8010,2019-11-30,18,28
8011,2019-11-30,19,1
8012,2019-11-30,20,1
8013,2019-11-30,21,4
8014,2019-11-30,22,31
8015,2019-11-30,23,16
8016,2019-12-01,00,4
8017,2019-12-01,01,0
8018,2019-12-01,02,0
8019,2019-12-01,03,24
8020,2019-12-01,04,44
8021,2019-12-01,05,0
8022,2019-12-01,06,26
8023,2019-12-01,07,54
8024,2019-12-01,08,39
8025,2019-12-01,09,0
8026,2019-12-01,10,6
8027,2019-12-01,11,14
8028,2019-12-01,12,11
8029,2019-12-01,13,7
8030,2019-12-01,14,2
8031,2019-12-01,15,19
8032,2019-12-01,16,60
8033,2019-12-01,17,50
8034,2019-12-01,18,34
8035,2019-12-01,19,1
8036,2019-12-01,20,10
8037,2019-12-01,21,4
8038,2019-12-01,22,2
8039,2019-12-01,23,4
8040,2019-12-02,00,60
8041,2019-12-02,01,60
8042,2019-12-02,02,8
8043,2019-12-02,03,3
8044,2019-12-02,04,3
8045,2019-12-02,05,2
8046,2019-12-02,06,2
8047,2019-12-02,07,13
8048,2019-12-02,08,6
8049,2019-12-02,09,27
8050,2019-12-02,10,21
8051,2019-12-02,11,4
8052,2019-12-02,12,27
8053,2019-12-02,13,28
8054,2019-12-02,14,2
8055,2019-12-02,15,28
8056,2019-12-02,16,7
8057,2019-12-02,17,38
8058,2019-12-02,18,6
8059,2019-12-02,19,44
8060,2019-12-02,20,11
8061,2019-12-02,21,2
8062,2019-12-02,22,0
8063,2019-12-02,23,47
8064,2019-12-03,00,2
8065,2019-12-03,01,6
8066,2019-12-03,02,60
8067,2019-12-03,03,50
8068,2019-12-03,04,0
8069,2019-12-03,05,0
8070,2019-12-03,06,1
8071,2019-12-03,07,1
8072,2019-12-03,08,5
8073,2019-12-03,09,5
8074,2019-12-03,10,26
8075,2019-12-03,11,2
8076,2019-12-03,12,2
8077,2019-12-03,13,0
8078,2019-12-03,14,0
8079,2019-12-03,15,45
8080,2019-12-03,16,26
8081,2019-12-03,17,26
8082,2019-12-03,18,13
8083,2019-12-03,19,2
8084,2019-12-03,20,11
8085,2019-12-03,21,12
8086,2019-12-03,22,6
8087,2019-12-03,23,9
8088,2019-12-04,00,29
8089,2019-12-04,01,48
8090,2019-12-04,02,1
8091,2019-12-04,03,0
8092,2019-12-04,04,0
8093,2019-12-04,05,1
8094,2019-12-04,06,6
8095,2019-12-04,07,14
8096,2019-12-04,08,3
8097,2019-12-04,09,24
8098,2019-12-04,10,15
8099,2019-12-04,11,20
8100,2019-12-04,12,8
8101,2019-12-04,13,4
8102,2019-12-04,14,38
8103,2019-12-04,15,24
8104,2019-12-04,16,25
8105,2019-12-04,17,16
8106,2019-12-04,18,11
8107,2019-12-04,19,11
8108,2019-12-04,20,23
8109,2019-12-04,21,7
8110,2019-12-04,22,11
8111,2019-12-04,23,18
8112,2019-12-05,00,33
8113,2019-12-05,01,2
8114,2019-12-05,02,2
8115,2019-12-05,03,1
8116,2019-12-05,04,1
8117,2019-12-05,05,1
8118,2019-12-05,06,0
8119,2019-12-05,07,42
8120,2019-12-05,08,23
8121,2019-12-05,09,4
8122,2019-12-05,10,0
8123,2019-12-05,11,20
8124,2019-12-05,12,27
8125,2019-12-05,13,6
8126,2019-12-05,14,0
8127,2019-12-05,15,29
8128,2019-12-05,16,13
8129,2019-12-05,17,5
8130,2019-12-05,18,3
8131,2019-12-05,19,11
8132,2019-12-05,20,6
8133,2019-12-05,21,5
8134,2019-12-05,22,16
8135,2019-12-05,23,26
8136,2019-12-06,00,14
8137,2019-12-06,01,4
8138,2019-12-06,02,2
8139,2019-12-06,03,0
8140,2019-12-06,04,1
8141,2019-12-06,05,0
8142,2019-12-06,06,2
8143,2019-12-06,07,4
8144,2019-12-06,08,13
8145,2019-12-06,09,60
8146,2019-12-06,10,15
8147,2019-12-06,11,30
8148,2019-12-06,12,13
8149,2019-12-06,13,10
8150,2019-12-06,14,5
8151,2019-12-06,15,6
8152,2019-12-06,16,8
8153,2019-12-06,17,55
8154,2019-12-06,18,19
8155,2019-12-06,19,11
8156,2019-12-06,20,7
8157,2019-12-06,21,19
8158,2019-12-06,22,37
8159,2019-12-06,23,28
8160,2019-12-07,00,53
8161,2019-12-07,01,60
8162,2019-12-07,02,10
8163,2019-12-07,03,4
8164,2019-12-07,04,2
8165,2019-12-07,05,25
8166,2019-12-07,06,21
8167,2019-12-07,07,29
8168,2019-12-07,08,32
8169,2019-12-07,09,14
8170,2019-12-07,10,9
8171,2019-12-07,11,28
8172,2019-12-07,12,5
8173,2019-12-07,13,10
8174,2019-12-07,14,25
8175,2019-12-07,15,15
8176,2019-12-07,16,60
8177,2019-12-07,17,34
8178,2019-12-07,18,0
8179,2019-12-07,19,6
8180,2019-12-07,20,3
8181,2019-12-07,21,24
8182,2019-12-07,22,17
8183,2019-12-07,23,18
8184,2019-12-08,00,20
8185,2019-12-08,01,4
8186,2019-12-08,02,60
8187,2019-12-08,03,8
8188,2019-12-08,04,0
8189,2019-12-08,05,6
8190,2019-12-08,06,0
8191,2019-12-08,07,3
8192,2019-12-08,08,11
8193,2019-12-08,09,4
8194,2019-12-08,10,2
8195,2019-12-08,11,4
8196,2019-12-08,12,16
8197,2019-12-08,13,18
8198,2019-12-08,14,44
8199,2019-12-08,15,30
8200,2019-12-08,16,25
8201,2019-12-08,17,32
8202,2019-12-08,18,39
8203,2019-12-08,19,49
8204,2019-12-08,20,24
8205,2019-12-08,21,37
8206,2019-12-08,22,42
8207,2019-12-08,23,41
8208,2019-12-09,00,60
8209,2019-12-09,01,60
8210,2019-12-09,02,8
8211,2019-12-09,03,2
8212,2019-12-09,04,1
8213,2019-12-09,05,14
8214,2019-12-09,06,0
8215,2019-12-09,07,1
8216,2019-12-09,08,8
8217,2019-12-09,09,9
8218,2019-12-09,10,5
8219,2019-12-09,11,33
8220,2019-12-09,12,14
8221,2019-12-09,13,3
8222,2019-12-09,14,6
8223,2019-12-09,15,22
8224,2019-12-09,16,25
8225,2019-12-09,17,20
8226,2019-12-09,18,11
8227,2019-12-09,19,4
8228,2019-12-09,20,5
8229,2019-12-09,21,8
8230,2019-12-09,22,4
8231,2019-12-09,23,54
8232,2019-12-10,00,60
8233,2019-12-10,01,60
8234,2019-12-10,02,30
8235,2019-12-10,03,3
8236,2019-12-10,04,2
8237,2019-12-10,05,2
8238,2019-12-10,06,0
8239,2019-12-10,07,3
8240,2019-12-10,08,5
8241,2019-12-10,09,2
8242,2019-12-10,10,3
8243,2019-12-10,11,2
8244,2019-12-10,12,9
8245,2019-12-10,13,28
8246,2019-12-10,14,3
8247,2019-12-10,15,14
8248,2019-12-10,16,0
8249,2019-12-10,17,1
8250,2019-12-10,18,9
8251,2019-12-10,19,26
8252,2019-12-10,20,25
8253,2019-12-10,21,13
8254,2019-12-10,22,60
8255,2019-12-10,23,60
8256,2019-12-11,00,7
8257,2019-12-11,01,2
8258,2019-12-11,02,60
8259,2019-12-11,03,55
8260,2019-12-11,04,0
8261,2019-12-11,05,0
8262,2019-12-11,06,0
8263,2019-12-11,07,4
8264,2019-12-11,08,3
8265,2019-12-11,09,26
8266,2019-12-11,10,5
8267,2019-12-11,11,21
8268,2019-12-11,12,7
8269,2019-12-11,13,46
8270,2019-12-11,14,31
8271,2019-12-11,15,33
8272,2019-12-11,16,12
8273,2019-12-11,17,3
8274,2019-12-11,18,22
8275,2019-12-11,19,17
8276,2019-12-11,20,3
8277,2019-12-11,21,26
8278,2019-12-11,22,12
8279,2019-12-11,23,5
8280,2019-12-12,00,7
8281,2019-12-12,01,1
8282,2019-12-12,02,33
8283,2019-12-12,03,2
8284,2019-12-12,04,2
8285,2019-12-12,05,0
8286,2019-12-12,06,1
8287,2019-12-12,07,2
8288,2019-12-12,08,21
8289,2019-12-12,09,7
8290,2019-12-12,10,25
8291,2019-12-12,11,27
8292,2019-12-12,12,54
8293,2019-12-12,13,60
8294,2019-12-12,14,56
8295,2019-12-12,15,3
8296,2019-12-12,16,12
8297,2019-12-12,17,4
8298,2019-12-12,18,1
8299,2019-12-12,19,10
8300,2019-12-12,20,4
8301,2019-12-12,21,3
8302,2019-12-12,22,9
8303,2019-12-12,23,4
8304,2019-12-13,00,4
8305,2019-12-13,01,0
8306,2019-12-13,02,3
8307,2019-12-13,03,0
8308,2019-12-13,04,2
8309,2019-12-13,05,0
8310,2019-12-13,06,1
8311,2019-12-13,07,8
8312,2019-12-13,08,21
8313,2019-12-13,09,2
8314,2019-12-13,10,2
8315,2019-12-13,11,9
8316,2019-12-13,12,27
8317,2019-12-13,13,20
8318,2019-12-13,14,0
8319,2019-12-13,15,14
8320,2019-12-13,16,11
8321,2019-12-13,17,13
8322,2019-12-13,18,26
8323,2019-12-13,19,11
8324,2019-12-13,20,0
8325,2019-12-13,21,0
8326,2019-12-13,22,10
8327,2019-12-13,23,22
8328,2019-12-14,00,26
8329,2019-12-14,01,5
8330,2019-12-14,02,9
8331,2019-12-14,03,2
8332,2019-12-14,04,4
8333,2019-12-14,05,0
8334,2019-12-14,06,2
8335,2019-12-14,07,3
8336,2019-12-14,08,7
8337,2019-12-14,09,7
8338,2019-12-14,10,13
8339,2019-12-14,11,53
8340,2019-12-14,12,23
8341,2019-12-14,13,11
8342,2019-12-14,14,3
8343,2019-12-14,15,7
8344,2019-12-14,16,27
8345,2019-12-14,17,19
8346,2019-12-14,18,4
8347,2019-12-14,19,7
8348,2019-12-14,20,45
8349,2019-12-14,21,4
8350,2019-12-14,22,9
8351,2019-12-14,23,33
8352,2019-12-15,00,23
8353,2019-12-15,01,8
8354,2019-12-15,02,0
8355,2019-12-15,03,5
8356,2019-12-15,04,9
8357,2019-12-15,05,1
8358,2019-12-15,06,2
8359,2019-12-15,07,12
8360,2019-12-15,08,5
8361,2019-12-15,09,11
8362,2019-12-15,10,12
8363,2019-12-15,11,0
8364,2019-12-15,12,13
8365,2019-12-15,13,30
8366,2019-12-15,14,25
8367,2019-12-15,15,5
8368,2019-12-15,16,13
8369,2019-12-15,17,6
8370,2019-12-15,18,2
8371,2019-12-15,19,10
8372,2019-12-15,20,9
8373,2019-12-15,21,3
8374,2019-12-15,22,26
8375,2019-12-15,23,1
8376,2019-12-16,00,60
8377,2019-12-16,01,51
8378,2019-12-16,02,3
8379,2019-12-16,03,7
8380,2019-12-16,04,3
8381,2019-12-16,05,1
8382,2019-12-16,06,3
8383,2019-12-16,07,1
8384,2019-12-16,08,8
8385,2019-12-16,09,9
8386,2019-12-16,10,31
8387,2019-12-16,11,11
8388,2019-12-16,12,6
8389,2019-12-16,13,0
8390,2019-12-16,14,14
8391,2019-12-16,15,7
8392,2019-12-16,16,7
8393,2019-12-16,17,1
8394,2019-12-16,18,6
8395,2019-12-16,19,15
8396,2019-12-16,20,25
8397,2019-12-16,21,10
8398,2019-12-16,22,37
8399,2019-12-16,23,41
8400,2019-12-17,00,6
8401,2019-12-17,01,6
8402,2019-12-17,02,1
8403,2019-12-17,03,1
8404,2019-12-17,04,2
8405,2019-12-17,05,3
8406,2019-12-17,06,3
8407,2019-12-17,07,1
8408,2019-12-17,08,34
8409,2019-12-17,09,21
8410,2019-12-17,10,40
8411,2019-12-17,11,11
8412,2019-12-17,12,7
8413,2019-12-17,13,0
8414,2019-12-17,14,10
8415,2019-12-17,15,38
8416,2019-12-17,16,18
8417,2019-12-17,17,35
8418,2019-12-17,18,8
8419,2019-12-17,19,32
8420,2019-12-17,20,19
8421,2019-12-17,21,11
8422,2019-12-17,22,4
8423,2019-12-17,23,2
8424,2019-12-18,00,1
8425,2019-12-18,01,0
8426,2019-12-18,02,0
8427,2019-12-18,03,0
8428,2019-12-18,04,0
8429,2019-12-18,05,1
8430,2019-12-18,06,0
8431,2019-12-18,07,6
8432,2019-12-18,08,25
8433,2019-12-18,09,28
8434,2019-12-18,10,25
8435,2019-12-18,11,29
8436,2019-12-18,12,9
8437,2019-12-18,13,6
8438,2019-12-18,14,10
8439,2019-12-18,15,10
8440,2019-12-18,16,33
8441,2019-12-18,17,39
8442,2019-12-18,18,14
8443,2019-12-18,19,42
8444,2019-12-18,20,27
8445,2019-12-18,21,27
8446,2019-12-18,22,7
8447,2019-12-18,23,7
8448,2019-12-19,00,13
8449,2019-12-19,01,19
8450,2019-12-19,02,8
8451,2019-12-19,03,0
8452,2019-12-19,04,3
8453,2019-12-19,05,3
8454,2019-12-19,06,5
8455,2019-12-19,07,0
8456,2019-12-19,08,9
8457,2019-12-19,09,34
8458,2019-12-19,10,24
8459,2019-12-19,11,6
8460,2019-12-19,12,3
8461,2019-12-19,13,8
8462,2019-12-19,14,56
8463,2019-12-19,15,22
8464,2019-12-19,16,10
8465,2019-12-19,17,2
8466,2019-12-19,18,14
8467,2019-12-19,19,8
8468,2019-12-19,20,13
8469,2019-12-19,21,15
8470,2019-12-19,22,25
8471,2019-12-19,23,17
8472,2019-12-20,00,60
8473,2019-12-20,01,57
8474,2019-12-20,02,12
8475,2019-12-20,03,0
8476,2019-12-20,04,1
8477,2019-12-20,05,1
8478,2019-12-20,06,0
8479,2019-12-20,07,9
8480,2019-12-20,08,18
8481,2019-12-20,09,33
8482,2019-12-20,10,54
8483,2019-12-20,11,40
8484,2019-12-20,12,27
8485,2019-12-20,13,60
8486,2019-12-20,14,60
8487,2019-12-20,15,60
8488,2019-12-20,16,9
8489,2019-12-20,17,8
8490,2019-12-20,18,5
8491,2019-12-20,19,14
8492,2019-12-20,20,16
8493,2019-12-20,21,30
8494,2019-12-20,22,36
8495,2019-12-20,23,60
8496,2019-12-21,00,3
8497,2019-12-21,01,3
8498,2019-12-21,02,2
8499,2019-12-21,03,0
8500,2019-12-21,04,0
8501,2019-12-21,05,28
8502,2019-12-21,06,60
8503,2019-12-21,07,39
8504,2019-12-21,08,1
8505,2019-12-21,09,5
8506,2019-12-21,10,15
8507,2019-12-21,11,10
8508,2019-12-21,12,16
8509,2019-12-21,13,4
8510,2019-12-21,14,8
8511,2019-12-21,15,28
8512,2019-12-21,16,15
8513,2019-12-21,17,7
8514,2019-12-21,18,10
8515,2019-12-21,19,5
8516,2019-12-21,20,8
8517,2019-12-21,21,7
8518,2019-12-21,22,1
8519,2019-12-21,23,28
8520,2019-12-22,00,26
8521,2019-12-22,01,30
8522,2019-12-22,02,1
8523,2019-12-22,03,0
8524,2019-12-22,04,2
8525,2019-12-22,05,0
8526,2019-12-22,06,1
8527,2019-12-22,07,2
8528,2019-12-22,08,5
8529,2019-12-22,09,12
8530,2019-12-22,10,21
8531,2019-12-22,11,14
8532,2019-12-22,12,3
8533,2019-12-22,13,3
8534,2019-12-22,14,3
8535,2019-12-22,15,13
8536,2019-12-22,16,4
8537,2019-12-22,17,24
8538,2019-12-22,18,60
8539,2019-12-22,19,37
8540,2019-12-22,20,11
8541,2019-12-22,21,7
8542,2019-12-22,22,1
8543,2019-12-22,23,9
8544,2019-12-23,00,60
8545,2019-12-23,01,60
8546,2019-12-23,02,0
8547,2019-12-23,03,53
8548,2019-12-23,04,60
8549,2019-12-23,05,34
8550,2019-12-23,06,58
8551,2019-12-23,07,11
8552,2019-12-23,08,8
8553,2019-12-23,09,18
8554,2019-12-23,10,60
8555,2019-12-23,11,23
8556,2019-12-23,12,33
8557,2019-12-23,13,12
8558,2019-12-23,14,15
8559,2019-12-23,15,46
8560,2019-12-23,16,31
8561,2019-12-23,17,12
8562,2019-12-23,18,60
8563,2019-12-23,19,33
8564,2019-12-23,20,20
8565,2019-12-23,21,53
8566,2019-12-23,22,12
8567,2019-12-23,23,24
8568,2019-12-24,00,4
8569,2019-12-24,01,41
8570,2019-12-24,02,2
8571,2019-12-24,03,0
8572,2019-12-24,04,3
8573,2019-12-24,05,0
8574,2019-12-24,06,0
8575,2019-12-24,07,30
8576,2019-12-24,08,48
8577,2019-12-24,09,33
8578,2019-12-24,10,2
8579,2019-12-24,11,39
8580,2019-12-24,12,52
8581,2019-12-24,13,4
8582,2019-12-24,14,16
8583,2019-12-24,15,2
8584,2019-12-24,16,6
8585,2019-12-24,17,18
8586,2019-12-24,18,55
8587,2019-12-24,19,12
8588,2019-12-24,20,12
8589,2019-12-24,21,3
8590,2019-12-24,22,17
8591,2019-12-24,23,13
8592,2019-12-25,00,0
8593,2019-12-25,01,4
8594,2019-12-25,02,16
8595,2019-12-25,03,1
8596,2019-12-25,04,2
8597,2019-12-25,05,12
8598,2019-12-25,06,7
8599,2019-12-25,07,9
8600,2019-12-25,08,27
8601,2019-12-25,09,33
8602,2019-12-25,10,29
8603,2019-12-25,11,7
8604,2019-12-25,12,42
8605,2019-12-25,13,38
8606,2019-12-25,14,5
8607,2019-12-25,15,21
8608,2019-12-25,16,28
8609,2019-12-25,17,9
8610,2019-12-25,18,13
8611,2019-12-25,19,14
8612,2019-12-25,20,1
8613,2019-12-25,21,50
8614,2019-12-25,22,6
8615,2019-12-25,23,6
8616,2019-12-26,00,13
8617,2019-12-26,01,0
8618,2019-12-26,02,0
8619,2019-12-26,03,0
8620,2019-12-26,04,0
8621,2019-12-26,05,25
8622,2019-12-26,06,4
8623,2019-12-26,07,13
8624,2019-12-26,08,2
8625,2019-12-26,09,4
8626,2019-12-26,10,25
8627,2019-12-26,11,36
8628,2019-12-26,12,47
8629,2019-12-26,13,15
8630,2019-12-26,14,14
8631,2019-12-26,15,14
8632,2019-12-26,16,0
8633,2019-12-26,17,50
8634,2019-12-26,18,39
8635,2019-12-26,19,56
8636,2019-12-26,20,52
8637,2019-12-26,21,46
8638,2019-12-26,22,11
8639,2019-12-26,23,22
8640,2019-12-27,00,14
8641,2019-12-27,01,28
8642,2019-12-27,02,2
8643,2019-12-27,03,1
8644,2019-12-27,04,0
8645,2019-12-27,05,1
8646,2019-12-27,06,3
8647,2019-12-27,07,6
8648,2019-12-27,08,6
8649,2019-12-27,09,30
8650,2019-12-27,10,18
8651,2019-12-27,11,2
8652,2019-12-27,12,3
8653,2019-12-27,13,37
8654,2019-12-27,14,43
8655,2019-12-27,15,0
8656,2019-12-27,16,18
8657,2019-12-27,17,4
8658,2019-12-27,18,4
8659,2019-12-27,19,16
8660,2019-12-27,20,18
8661,2019-12-27,21,7
